mpeak79_max             5.55000E+01     1.000000E-02  mpeak
mpeak80_max             5.98000E+01     1.000000E-02  mpeak
mpeak81_max             3.78700E+02     1.000000E-02  mpeak
mpeak82_max             7.97000E+01     1.000000E-02  mpeak
mpeak83_max             3.27500E+02     1.000000E-02  mpeak
mpeak84_max             2.37800E+02     1.000000E-02  mpeak
mpeak85_max             8.54000E+01     1.000000E-02  mpeak
mpeak86_max             7.95900E+02     1.000000E-02  mpeak
mpeak87_max             1.09600E+02     1.000000E-02  mpeak
mpeak88_max             7.69000E+01     1.000000E-02  mpeak
mpeak89_max             2.71000E+01     1.000000E-02  mpeak
mpeak90_max             2.09300E+02     1.000000E-02  mpeak
mpeak91_max             2.83300E+02     1.000000E-02  mpeak
mpeak92_max             3.43100E+02     1.000000E-02  mpeak
mpeak93_max             2.64800E+02     1.000000E-02  mpeak
mvol_stm_01             2.28191E+08     1.000000E-02  mvol_stm
mvol_stm_02             1.46553E+09     1.000000E-02  mvol_stm
mvol_stm_03             1.18242E+09     1.000000E-02  mvol_stm
mvol_stm_04             5.40276E+08     1.000000E-02  mvol_stm
mvol_stm_05             1.03188E+08     1.000000E-02  mvol_stm
mvol_stm_06             2.95834E+08     1.000000E-02  mvol_stm
mvol_stm_07             3.87725E+09     1.000000E-02  mvol_stm
mvol_stm_08             2.49461E+09     1.000000E-02  mvol_stm
mvol_stm_09             2.08155E+08     1.000000E-02  mvol_stm
mvol_stm_10             2.39916E+08     1.000000E-02  mvol_stm
mvol_stm_11             2.80748E+08     1.000000E-02  mvol_stm
mvol_stm_12             9.11002E+07     1.000000E-02  mvol_stm
mvol_stm_13             1.11267E+09     1.000000E-02  mvol_stm
mvol_stm_14             1.08242E+09     1.000000E-02  mvol_stm
mvol_stm_15             2.69879E+08     1.000000E-02  mvol_stm
mvol_stm_16             3.19680E+07     1.000000E-02  mvol_stm
mvol_stm_17             7.37856E+07     1.000000E-02  mvol_stm
mvol_stm_18             1.08792E+09     1.000000E-02  mvol_stm
mvol_stm_19             9.35142E+08     1.000000E-02  mvol_stm
mvol_stm_20             3.91219E+08     1.000000E-02  mvol_stm
mvol_stm_21             1.12479E+09     1.000000E-02  mvol_stm
mvol_stm_22             7.26788E+08     1.000000E-02  mvol_stm
mvol_stm_23             4.81179E+08     1.000000E-02  mvol_stm
mvol_stm_24             2.21400E+08     1.000000E-02  mvol_stm
mvol_stm_25             5.73480E+08     1.000000E-02  mvol_stm
mvol_stm_26             1.14238E+08     1.000000E-02  mvol_stm
mvol_stm_27             7.54186E+07     1.000000E-02  mvol_stm
mvol_stm_28             3.68565E+08     1.000000E-02  mvol_stm
mvol_stm_29             8.50936E+08     1.000000E-02  mvol_stm
mvol_stm_30             3.59899E+08     1.000000E-02  mvol_stm
mvol_stm_31             4.17971E+07     1.000000E-02  mvol_stm
mvol_stm_32             1.58561E+09     1.000000E-02  mvol_stm
mvol_stm_33             8.53148E+08     1.000000E-02  mvol_stm
mvol_stm_34             3.21754E+08     1.000000E-02  mvol_stm
mvol_stm_35             1.95886E+08     1.000000E-02  mvol_stm
mvol_stm_36             6.89472E+07     1.000000E-02  mvol_stm
mvol_stm_37             6.17414E+07     1.000000E-02  mvol_stm
mvol_stm_38             3.99010E+07     1.000000E-02  mvol_stm
mvol_stm_39             6.87658E+07     1.000000E-02  mvol_stm
mvol_stm_40             1.84550E+08     1.000000E-02  mvol_stm
mvol_stm_41             7.88331E+08     1.000000E-02  mvol_stm
mvol_stm_42             2.41263E+08     1.000000E-02  mvol_stm
mvol_stm_43             5.76979E+07     1.000000E-02  mvol_stm
mvol_stm_44             3.09277E+08     1.000000E-02  mvol_stm
mvol_stm_45             4.82198E+08     1.000000E-02  mvol_stm
mvol_stm_46             1.61188E+09     1.000000E-02  mvol_stm
mvol_stm_47             3.46810E+07     1.000000E-02  mvol_stm
mvol_stm_48             3.36960E+07     1.000000E-02  mvol_stm
mvol_stm_49             7.82784E+07     1.000000E-02  mvol_stm
mvol_stm_50             1.38102E+08     1.000000E-02  mvol_stm
mvol_stm_51             1.65871E+09     1.000000E-02  mvol_stm
mvol_stm_52             1.67918E+08     1.000000E-02  mvol_stm
mvol_stm_53             1.80870E+08     1.000000E-02  mvol_stm
mvol_stm_54             1.86780E+08     1.000000E-02  mvol_stm
mvol_stm_55             4.58853E+08     1.000000E-02  mvol_stm
mvol_stm_56             2.35354E+07     1.000000E-02  mvol_stm
mvol_stm_57             6.39706E+07     1.000000E-02  mvol_stm
mvol_stm_58             1.78122E+08     1.000000E-02  mvol_stm
mvol_stm_59             3.05126E+09     1.000000E-02  mvol_stm
mvol_stm_60             2.23452E+09     1.000000E-02  mvol_stm
mvol_stm_61             2.18195E+08     1.000000E-02  mvol_stm
mvol_stm_62             1.45100E+08     1.000000E-02  mvol_stm
mvol_stm_63             1.48349E+09     1.000000E-02  mvol_stm
mvol_stm_64             5.80815E+08     1.000000E-02  mvol_stm
mvol_stm_65             5.48122E+08     1.000000E-02  mvol_stm
mvol_stm_66             2.71590E+08     1.000000E-02  mvol_stm
mvol_stm_67             2.22134E+08     1.000000E-02  mvol_stm
mvol_stm_68             3.59165E+08     1.000000E-02  mvol_stm
mvol_stm_69             4.28198E+07     1.000000E-02  mvol_stm
mvol_stm_70             6.59405E+07     1.000000E-02  mvol_stm
mvol_stm_71             1.81682E+09     1.000000E-02  mvol_stm
mvol_stm_72             1.52470E+08     1.000000E-02  mvol_stm
mvol_stm_73             1.22515E+08     1.000000E-02  mvol_stm
mvol_stm_74             7.25760E+08     1.000000E-02  mvol_stm
mvol_stm_75             1.35949E+09     1.000000E-02  mvol_stm
mvol_stm_76             7.28214E+08     1.000000E-02  mvol_stm
mvol_stm_77             8.06803E+08     1.000000E-02  mvol_stm
mvol_stm_78             5.98216E+08     1.000000E-02  mvol_stm
mvol_stm_79             2.32183E+08     1.000000E-02  mvol_stm
mvol_stm_80             1.30865E+08     1.000000E-02  mvol_stm
mvol_stm_81             5.50610E+08     1.000000E-02  mvol_stm
mvol_stm_82             6.35818E+08     1.000000E-02  mvol_stm
mvol_stm_83             5.17674E+08     1.000000E-02  mvol_stm
mvol_stm_84             1.11401E+09     1.000000E-02  mvol_stm
mvol_stm_85             9.07718E+08     1.000000E-02  mvol_stm
mvol_stm_86             1.30243E+09     1.000000E-02  mvol_stm
mvol_stm_87             3.27732E+08     1.000000E-02  mvol_stm
mvol_stm_88             1.26455E+08     1.000000E-02  mvol_stm
mvol_stm_89             4.03661E+07     1.000000E-02  mvol_stm
mvol_stm_90             6.59094E+08     1.000000E-02  mvol_stm
mvol_stm_91             6.28603E+08     1.000000E-02  mvol_stm
mvol_stm_92             1.27262E+09     1.000000E-02  mvol_stm
mvol_stm_93             4.06909E+08     1.000000E-02  mvol_stm
